11.439881,11.246157,11.246157,11.318753,10.515019,10.336185,10.536455,10.560767,10.573930,11.243244,11.472991,11.794846,11.986178,12.244033,11.184885
12.163744,12.386033,12.394949,12.385989,10.677719,10.505079,10.165423,11.112594,11.287092,11.643806,11.089850,11.247115,11.541543,11.773044,11.856860
11.383085,10.777237,10.165418,10.312405,9.387896,9.630977,9.702058,10.302256,10.398803,10.782929,10.533655,11.549383,11.260306,11.711796,10.587655
11.731419,11.733047,11.700434,11.256183,11.960272,11.772663,11.656968,11.950920,12.063281,11.598187,11.876338,11.235585,11.517690,10.695957,11.677406
11.452891,10.940902,11.291303,11.014196,9.288601,7.946753,7.541901,7.758940,8.633264,10.345509,10.659179,10.889186,12.005980,11.923314,11.348230
11.940806,11.372777,11.626888,11.397261,10.343176,10.655702,10.808385,10.874810,10.547021,10.959246,10.881305,10.966097,11.231000,10.665332,11.459003
10.947230,11.180058,11.113316,11.132174,9.558560,8.272082,8.014091,8.253401,9.294690,10.542443,10.832186,10.002892,10.867063,10.683715,11.043667
12.210237,11.741809,10.882031,10.839580,9.541695,9.912937,10.664478,11.322398,11.380452,10.213928,10.288916,10.356007,10.447676,9.730157,11.554580
12.343584,12.267841,12.618285,12.546975,12.488844,12.376848,12.512725,12.694848,13.030634,13.204696,13.215483,13.007504,13.090154,12.921953,12.417238
10.948378,11.583256,11.293706,11.412899,11.154066,11.546120,11.292410,11.365525,11.531876,11.225713,11.364278,11.837388,11.686171,11.893609,11.576555
11.281815,11.156539,10.937403,10.853258,9.912203,10.599553,10.651522,10.788615,10.945393,10.992852,11.066379,10.758588,10.945393,10.929531,11.197295
11.752879,11.927952,12.124107,12.160347,12.287326,12.398575,12.409459,12.381067,12.437572,12.287051,12.201122,11.794541,12.033807,11.168693,11.833705
11.228334,10.924783,10.951658,11.086755,11.340513,11.319847,11.509055,11.474917,11.268635,11.153897,11.249528,10.610617,10.994570,10.799285,11.149034
11.891991,11.933236,11.809690,11.721608,10.115773,9.717094,9.966334,10.278169,10.535206,11.117393,11.233100,10.648935,11.267510,11.069147,11.665569
11.422266,11.648329,11.377740,11.459110,11.289112,11.233593,11.146092,11.129871,11.590239,11.853155,12.007123,12.518806,12.438036,12.504251,11.737939
12.217924,12.173304,12.436650,12.420639,12.446320,12.558522,12.477713,12.551253,12.546500,12.357025,12.409447,12.390249,12.190169,11.907142,12.353697
12.292421,12.400252,12.176338,12.240466,12.296337,12.431164,12.453977,12.403987,12.458801,12.341351,12.262666,12.459606,12.279778,12.050174,12.248985
11.005681,11.449767,11.460976,11.475559,11.703122,11.941398,11.848530,11.831032,11.972415,11.631064,11.487109,11.019417,11.145460,10.438752,11.017821
11.510230,11.824514,11.976780,11.935448,12.270419,12.304660,12.237320,12.253038,12.098078,11.962522,11.974748,11.677424,11.535071,11.218447,11.595427
11.659131,11.533425,11.354883,11.367816,11.363756,11.504637,11.495295,11.495295,11.336495,11.459650,11.619741,11.638296,11.629267,11.786664,11.413258
11.677412,11.481339,11.411063,11.484400,10.317448,9.497610,9.874024,10.421757,11.190118,11.799902,11.784828,11.759561,11.776028,11.980989,11.331825
12.008740,12.086844,12.184450,12.095405,12.278368,12.262203,12.233469,12.290163,12.311041,12.095405,12.000928,11.951644,11.857617,11.144405,11.923060
10.836108,11.061712,10.773927,10.927142,10.820554,10.233098,10.289279,10.580661,10.662561,10.464113,10.534656,10.780514,10.545100,10.318777,10.642056
11.382710,10.979085,10.733726,10.702289,8.856861,9.512817,9.758143,10.148836,10.671054,11.054118,11.095452,11.107605,11.324550,11.364660,10.943207
11.512847,11.984633,11.874942,11.988961,11.488431,10.946341,11.010643,11.370819,11.332125,11.024616,11.065647,11.462507,11.031286,11.092645,11.409576
11.577869,11.685580,11.695445,11.729402,11.956088,11.527934,11.372593,11.391544,11.236656,11.588221,11.771376,11.888682,11.885603,11.805030,11.345557
12.349287,12.529676,12.308048,12.467352,12.449441,12.578788,12.533309,12.564266,12.480299,12.301005,12.259328,12.384427,12.181789,11.961279,12.350091
11.773557,11.486264,11.428678,11.398406,11.249994,11.569248,11.489767,11.460362,11.555351,11.632441,11.643364,11.570088,11.658413,11.489767,11.319119
10.508381,11.421501,11.238732,11.472609,11.563328,11.647337,11.609360,11.477461,10.869302,10.652578,10.917716,10.386562,9.885974,9.527942,10.749425
12.245029,12.681753,12.684029,12.730647,13.027112,12.861150,12.777711,12.777967,12.712003,12.581760,12.605538,12.476151,12.465750,12.202016,12.531438
10.655104,11.514816,11.299143,11.399474,11.225623,11.601676,11.447658,11.297046,10.951458,10.899468,10.983980,10.421015,10.669096,10.726815,11.097121
11.276214,11.512378,10.907412,11.369903,11.610405,11.298385,11.259874,11.479460,11.683183,11.241937,11.491198,12.441786,12.000638,11.898631,11.647775
11.233193,10.936481,10.694490,10.784070,10.993069,11.200513,11.180871,11.119638,11.169344,10.890678,10.905489,10.592356,10.722348,10.666342,11.014510
11.776306,11.971008,11.971008,11.931850,12.327403,12.436906,12.145207,12.221734,12.322777,11.975972,11.807647,12.106026,11.860259,11.352821,11.853241
11.244460,11.315085,11.304393,11.327027,9.847646,8.397057,8.177051,8.370552,9.427529,10.562033,10.950176,10.447633,11.198428,11.074348,11.231149
10.749844,11.706731,11.777181,11.840789,11.901277,11.427404,11.495654,11.436821,11.290192,10.980234,11.131891,10.600310,10.754851,10.252127,11.344782
12.675599,12.805498,12.672040,12.681591,12.688607,12.632798,12.673722,12.742639,12.884010,12.924721,12.827381,12.854883,12.907117,12.714982,12.605580
12.251338,12.625906,12.519336,12.597779,12.774353,12.708296,12.603841,12.662199,12.628625,12.453322,12.459727,12.320768,12.342299,11.664604,12.446560
11.800747,11.924873,12.206423,12.068724,10.562462,10.415648,10.506846,10.384174,10.611744,10.849620,11.642328,11.907650,12.402530,12.465291,12.487828
11.233981,10.919757,10.328851,10.575435,8.869524,9.145938,9.434905,9.731716,10.765664,10.985714,11.050800,10.609767,11.082857,11.332075,11.048955
11.844588,11.653441,11.606077,11.754452,11.436515,10.830630,10.999494,11.215893,11.353230,11.372954,11.389162,11.582422,11.727416,11.442391,11.601637
11.256534,10.773990,10.500823,10.497515,9.669065,9.281853,9.589309,9.821395,9.909505,9.980505,10.161475,10.196874,10.451812,10.756641,10.871268
11.521562,11.668818,11.905647,11.839414,10.217091,9.147206,9.406222,9.769400,11.603308,12.569589,12.730136,12.463859,12.793096,12.606666,11.807392
11.568310,11.313365,11.573684,11.601455,11.314542,11.370106,11.544743,11.544922,11.590924,11.832858,11.838066,11.411300,11.804586,11.520564,11.811034
12.732326,12.159021,11.719049,11.739397,12.070829,11.970881,11.902290,11.955762,11.708572,12.246378,12.485631,12.683564,12.729149,12.812699,12.619604
12.115603,11.841478,11.647841,11.483042,11.290982,11.484238,11.403349,11.419367,11.451249,11.955746,12.096633,12.021905,12.108798,12.161250,12.180703
11.193079,11.453458,11.361137,11.374244,9.842372,9.896089,10.128317,10.252830,10.550003,10.917692,11.157990,10.374992,10.948574,11.015977,11.421403
11.172163,11.028454,10.733462,10.908762,11.422560,11.274976,11.319462,11.462827,11.953561,12.025025,11.891700,11.595334,11.497301,11.693722,11.015109
11.172446,10.723964,10.525603,10.585044,8.920588,9.520951,9.603020,9.565328,9.429448,9.866120,10.032913,10.728751,10.662687,10.907168,11.102453
11.350456,11.169756,11.156135,11.234105,11.630844,11.415003,11.520686,11.628683,11.008685,10.856442,11.092534,10.926927,10.752246,10.358732,11.088646
12.498506,10.303074,9.761381,9.660128,8.896101,9.064337,8.835650,9.182140,8.853151,8.489978,9.348912,11.574785,12.114801,12.846705,12.799117
12.222453,12.511873,12.476649,12.495536,12.638484,12.725832,12.723286,12.703472,12.688373,12.415803,12.357223,12.166619,12.095077,11.480248,12.201920
12.153948,12.425400,12.542922,12.542922,12.738861,12.719823,12.722807,12.671253,12.682426,12.655322,12.566900,12.447344,12.572165,12.417296,12.332769
11.986682,12.387226,12.237295,12.285241,12.380015,12.530926,12.419178,12.401114,12.501619,12.270114,12.169948,12.117348,12.035649,11.620770,12.277784
11.277422,11.514723,11.320906,11.404965,11.331424,11.895856,11.742003,11.718073,11.945630,11.622131,11.528554,11.229897,11.068695,10.676508,11.593503
12.183500,12.345193,12.243237,12.324307,12.503390,12.570605,12.604040,12.553976,12.481300,12.342954,12.210735,12.140662,11.987914,11.765358,12.160522
10.869904,11.027905,11.236287,11.153338,11.323488,11.730811,11.737765,11.703254,11.457057,11.357370,11.382304,10.882794,11.002757,10.639353,10.609497
11.315795,11.736697,11.751626,11.705006,11.834913,12.015714,11.941228,12.059059,11.925582,11.645114,11.704190,11.143034,11.133598,10.921316,11.519109
11.928647,11.859709,12.068724,11.795808,11.698427,10.825238,10.458801,10.609144,11.179494,11.942691,11.762687,11.449156,11.448036,11.251004,11.719409
12.168635,12.151542,12.031746,12.013779,12.426779,12.699810,12.590694,12.700230,12.449445,12.299430,12.200164,12.243010,12.046951,11.650527,12.132586
11.318598,11.983291,12.080333,12.202284,12.093418,11.686622,11.584141,11.627814,11.871701,12.352794,12.126155,11.475115,11.845680,11.542043,11.500460
12.265384,12.687672,12.865239,12.620126,12.646054,12.742007,12.751675,12.698512,12.438138,12.691993,12.836405,12.696405,12.808855,12.635003,12.686617
12.171995,11.822173,11.649363,11.647968,9.665990,10.106475,10.424944,10.672808,10.915426,11.143001,11.309726,11.024334,11.441455,11.442446,12.081324
12.804621,12.919665,12.604510,12.728290,12.590247,12.563730,12.496393,12.514935,12.500245,12.434940,12.527904,12.442452,12.453832,12.589104,12.943604
11.028802,12.259055,12.312622,12.302379,12.462371,12.377296,12.313796,12.371327,11.827699,11.506904,11.797517,11.692284,10.942024,10.308385,11.541780
11.155153,11.607827,11.912781,11.672159,11.632387,11.988144,11.916571,11.877049,11.565640,11.870145,11.860048,11.384506,11.672394,11.244707,11.349309
11.370282,11.734191,11.808648,11.841218,11.496387,11.533137,11.518783,11.621037,11.464373,11.800534,11.803165,11.568000,11.604191,11.490763,11.538209
11.075889,11.678112,11.673446,11.722771,12.151159,12.054636,11.950167,12.073273,11.953656,11.718625,11.648614,10.942126,10.860059,10.807406,11.609038
10.855289,11.068798,10.909548,11.039241,11.222376,11.570931,11.699595,11.678472,11.394220,11.157622,11.257778,11.278562,11.332130,11.036165,10.855293
11.882776,12.527554,12.447271,12.495536,12.686901,12.648869,12.638719,12.499820,12.402528,12.584550,12.686551,12.495536,12.535775,12.299123,12.299866
10.753533,11.462234,11.333799,11.427738,10.005450,9.972503,10.310856,10.310363,10.451348,10.376600,10.457699,10.324086,10.640897,10.326975,11.520736
10.662492,11.231004,11.429815,11.429815,11.452552,11.678246,11.802817,11.897282,11.676974,11.501340,11.372741,11.480267,11.249633,10.897272,11.412290
10.791576,12.438643,12.142148,12.077184,11.745838,11.638950,11.484940,11.479639,11.557452,10.913335,11.428573,10.949364,10.575169,9.764260,11.621257
11.530898,11.777604,11.869452,11.849032,12.199278,12.268516,12.211879,12.287055,12.137226,11.924496,11.789749,11.514286,11.347322,10.870197,11.587691
11.194012,11.293300,11.361970,11.416858,10.313367,10.116027,10.562666,10.927379,10.836989,10.890907,10.914355,11.156211,11.228799,10.701360,11.460273
11.613335,11.954096,11.889397,11.908083,11.898249,12.232385,12.167763,12.179014,12.153622,12.104121,12.018631,11.732029,11.686341,11.258070,11.898382
11.915904,12.719950,12.779891,12.874089,12.853164,12.718234,12.649594,12.682535,12.804822,12.766376,12.596651,12.609033,12.438567,12.220594,12.339963
11.556715,12.111901,12.269083,12.252677,12.296296,12.784014,12.708033,12.708705,12.568550,12.438956,12.439437,11.330978,11.568860,10.812569,12.151398
11.903006,12.206099,12.056275,12.054025,11.864033,12.319000,12.279591,12.273766,12.221425,12.111215,12.054726,11.832533,11.861296,11.612365,12.158448
11.722409,11.938396,11.773468,11.914742,12.057802,12.167265,12.065332,12.209647,12.090424,11.819000,11.832826,11.613690,11.377251,10.903978,11.728799
11.408002,10.906812,10.470565,10.712281,11.174814,10.842665,10.775874,10.831219,11.370329,11.554839,11.658022,12.014032,11.859585,12.242911,11.186922
11.181698,11.310981,11.387909,11.429589,11.437958,11.454186,11.441638,11.309874,11.406463,11.597513,11.659893,11.324014,11.567376,11.500952,11.344442
11.240716,11.886318,12.036686,12.129701,12.465363,12.342535,12.265701,12.142739,11.952351,11.884848,11.884848,11.024735,11.466463,11.241181,11.677597
10.840835,11.083880,11.083880,11.190689,10.728093,10.635910,10.723111,10.808314,11.044908,11.415530,11.440545,11.883575,11.944028,11.911023,11.029672
12.053717,11.789026,12.103011,12.066530,11.592674,11.151949,11.307179,11.315188,11.605935,11.861043,11.949939,11.531239,11.846128,11.910595,11.769177
13.153853,12.629250,12.146143,12.103698,9.324921,9.937140,9.781820,10.160243,9.210371,10.000302,10.426250,11.554540,12.305798,12.807752,13.059711
11.631043,10.984653,11.049258,10.995795,9.323112,9.267220,9.608313,10.002836,10.301263,10.780021,10.904099,11.042245,11.067022,11.147078,11.105798
11.302431,11.011564,11.044154,10.884318,10.259548,10.852748,11.018094,10.958981,10.984958,11.095507,11.168744,10.756337,11.136178,11.216948,11.085953
5.383051,5.299233,5.361870,5.366415,5.308814,5.335310,5.304653,5.308392,5.245735,5.353226,5.527884,5.330268,5.454415,5.412022,5.303492
10.994623,11.420835,11.535295,11.752190,11.270470,11.315551,11.236130,11.541004,11.194375,11.086571,10.333015,10.504238,10.614751,10.656922,10.788161
12.127267,12.237547,12.268042,12.235588,12.474152,12.638324,12.624559,12.545182,12.509442,12.413092,12.168043,12.167684,11.924624,11.836546,11.970056
11.797730,12.217417,12.188569,12.222738,12.450642,12.710468,12.656073,12.578196,12.447586,12.368724,12.213495,12.461256,12.181575,11.776733,12.213172
11.678283,10.739347,10.685093,10.708105,9.823074,9.644446,9.491508,9.772157,9.565196,9.840986,10.066356,10.762003,10.454874,10.690153,11.190297
11.210557,10.992449,11.281055,11.313909,10.545507,9.480352,9.360999,9.450342,9.840511,10.796902,10.979486,11.115009,11.174881,10.860258,10.887392
10.997463,12.294905,12.274344,12.454574,12.452578,12.399810,12.360960,12.229376,12.398422,12.442703,12.397002,11.934309,12.268155,12.255837,12.449605
10.881109,11.076759,11.437015,11.244398,11.316795,10.995966,11.134017,11.137128,11.072537,11.359099,11.399266,11.008101,11.231086,11.058924,10.826027
12.377036,12.630218,12.663073,12.644920,12.703512,12.776308,12.671151,12.717222,12.792966,12.645053,12.630218,12.571047,12.461748,12.049891,12.498056
12.229973,12.373641,12.223114,12.313440,12.273054,12.394275,12.381611,12.371807,12.421985,12.216960,12.142111,11.879029,11.774318,11.484381,12.251104
11.898632,11.110747,10.749934,10.372207,10.063540,10.273456,10.605772,11.094759,11.019547,10.960017,11.312639,11.405244,10.433459,10.793717,11.836040
12.560905,12.328907,12.060641,12.350853,11.231111,11.375972,11.496314,11.608904,11.603561,11.467283,11.478122,11.633419,11.698252,12.162748,12.257406
12.563064,12.729575,12.772252,12.738283,12.947719,12.898184,12.841121,12.877003,12.816398,12.714294,12.686989,12.494115,12.559845,12.268373,12.609108
11.930429,12.059803,12.387988,12.336663,12.311137,12.654609,12.641935,12.618179,12.487409,12.441062,12.348628,12.499932,12.290667,11.927871,11.997291
12.180369,12.459064,12.398970,12.448934,12.593098,12.650013,12.704911,12.649757,12.576891,12.613099,12.434770,12.415472,12.386337,11.882783,12.325549
12.591963,12.588130,12.548545,12.562126,12.643143,12.703951,12.627070,12.649763,12.678448,12.609922,12.542814,12.578718,12.475087,12.337038,12.521693
11.021825,11.416564,11.318159,11.379933,11.672998,12.046002,12.056219,11.914171,11.956296,11.627735,11.345938,11.289587,10.865494,10.301727,11.313177
11.133066,10.955319,10.988473,10.759689,8.531929,8.771999,9.054691,9.235346,9.754689,10.556915,10.445825,10.063517,10.417661,10.799722,11.371590
12.234634,12.196057,12.171630,12.071827,12.331661,12.533091,12.518203,12.547056,12.398189,12.301826,12.141985,12.205043,12.122121,11.767718,12.142433
11.157187,11.438292,11.616081,11.685412,12.495393,12.488661,12.521084,12.432920,12.178358,11.531475,11.363074,10.995480,10.893812,10.492529,11.232058
11.774728,11.813408,11.834160,11.908348,11.946022,11.394701,11.402718,11.712694,12.227493,12.379318,12.435215,12.442637,12.499840,12.422728,11.801438
12.787439,13.136174,12.960164,13.047867,12.936618,12.786403,12.795159,12.769232,12.850437,12.963663,12.972637,13.115941,13.126447,13.050084,12.945325
11.704107,11.838507,11.668096,11.631840,11.797987,11.984537,11.996252,11.965174,12.093306,11.820341,11.657666,11.847893,11.656425,11.532036,11.654838
11.015673,11.446193,11.323345,11.433483,11.272208,11.903114,11.845842,11.876773,11.931345,11.606552,11.339395,11.448206,11.080290,10.852448,11.457836
11.065739,11.194303,11.060923,11.116211,10.331923,9.990513,10.107505,10.546951,11.475950,11.828423,11.754162,10.884963,11.333672,10.846902,11.019080
10.922739,11.275001,11.653211,11.682393,12.547445,12.364961,12.286222,12.278491,11.993379,11.490045,11.347572,10.691661,10.810253,10.082479,10.914761
12.290823,12.459203,12.351908,12.359278,12.314894,12.381476,12.360141,12.426308,12.377904,12.280448,12.385656,12.129386,12.208732,11.956834,12.410619
12.209605,12.310697,12.293333,12.319375,12.293337,12.506358,12.426219,12.415382,12.441371,12.270036,12.192410,11.921465,11.965752,11.766613,12.274772
11.720152,11.782635,11.875896,11.733622,12.000771,12.159876,12.087507,12.160581,12.129193,11.944081,11.804892,11.222760,11.424303,11.203897,11.711588
11.414271,12.116196,12.033330,12.144905,11.751969,11.530824,11.508181,11.540595,11.401390,11.576720,11.588966,11.469888,11.645135,11.562560,11.621495
10.354958,12.297042,12.366326,12.394629,12.390947,11.991606,11.905040,11.643551,11.141972,10.689505,11.344479,10.273708,9.807305,9.065655,11.719109
13.318562,13.389301,13.302006,13.403606,13.272918,13.288216,13.314844,13.306615,13.368027,13.612823,13.636336,13.530424,13.573658,13.394039,13.266586
11.837021,11.726921,11.531026,11.460809,10.818185,11.577157,11.611146,11.641198,11.850483,11.778782,11.698758,11.918365,12.057383,11.817649,11.515267
11.083992,11.223121,11.517206,11.335880,11.914171,12.031118,12.099679,12.086294,12.027647,11.914732,11.756357,11.096528,11.128194,10.569479,11.378534
11.274154,11.619003,11.623970,11.671683,11.793306,11.389799,11.612659,11.722967,11.904612,11.707999,11.718254,11.562315,11.631331,11.512519,11.358664
10.897101,11.680573,11.721410,11.593501,10.965762,10.521483,10.545474,10.696844,10.888943,10.815427,10.730714,10.460553,10.788116,10.147940,10.857416
11.997836,12.232278,12.381718,12.387613,12.432223,12.347276,12.369409,12.424348,12.281250,12.269963,12.240650,12.362286,12.318879,12.616430,12.153520
12.225336,12.335227,12.201894,12.201894,11.964983,12.073477,12.176453,11.992042,11.853579,12.163667,12.275077,12.047745,12.374516,12.478263,12.399036
11.223418,11.183429,11.223762,11.287285,12.155460,12.091650,12.069547,12.048464,11.748455,11.650214,11.476581,11.316694,11.238946,11.271295,11.237916
11.669531,11.995868,11.901207,11.910444,12.092788,12.161639,12.080272,12.089534,12.141694,11.815353,11.847793,11.477462,11.411798,10.904629,11.756187
12.450440,12.530767,12.188703,12.311158,12.469425,12.618934,12.558055,12.539170,12.521151,12.389720,12.334771,11.994500,12.139023,11.998944,12.507368
11.610555,12.148272,12.124099,12.226286,12.459226,12.326164,12.274995,12.207751,12.286972,12.221600,12.256897,11.745979,11.799101,11.509236,11.904195
11.537270,11.570694,11.456211,11.598443,11.489674,11.317877,11.259267,11.223416,11.597712,11.520337,11.795330,11.924774,11.745457,12.050276,11.903459
11.500599,11.860683,11.665296,11.775293,11.690055,12.246697,12.143819,12.107376,12.047009,11.785502,11.741418,11.316988,11.334158,11.119203,11.704223
10.880013,11.361835,11.496131,11.427083,9.455268,9.332778,10.165184,10.423556,10.507516,11.025435,10.828945,10.742369,11.082219,10.367100,11.531941
10.829977,11.044936,11.422339,11.367906,11.859725,11.609501,11.648675,11.714769,11.500521,11.417825,11.245420,10.803653,10.905620,10.404958,10.981082
10.865044,11.147045,10.928730,11.185759,11.752156,11.479233,11.556286,11.562199,11.190008,10.895227,11.046551,11.221182,10.843159,10.658857,11.034768
12.050084,12.333662,12.279653,12.368013,12.279196,12.618799,12.552773,12.518585,12.578113,12.473751,12.408224,12.509207,12.320696,12.132332,12.309717
11.172311,11.247726,11.156257,11.218724,10.902877,11.346685,11.409824,11.552168,11.365177,11.439636,11.366684,11.517188,11.722035,11.373771,11.193801
13.387169,13.485682,13.192114,13.269152,13.009326,12.856385,12.861843,12.974422,12.841660,12.671656,12.988994,13.073534,12.829972,12.992201,13.423372
12.001572,12.347689,12.177273,12.253652,12.211371,12.478956,12.353619,12.356794,12.499625,12.264117,12.190533,12.220263,12.031835,11.918541,12.286373
10.905756,11.375938,11.445347,11.353739,11.057606,11.188496,11.183939,11.184902,11.047288,11.020124,11.009257,10.636565,11.024125,10.293419,10.925923
11.746448,12.345020,12.521532,12.547022,12.949279,12.848407,12.939502,12.916047,13.058447,13.232558,13.159690,13.072027,13.095017,12.875662,11.910085
12.391023,11.466202,11.535906,11.610849,11.135266,11.125021,11.181874,11.332306,11.637854,12.069119,12.419629,12.332321,12.224497,12.056445,11.956177
11.438470,11.483149,11.547205,11.663474,11.833439,11.802970,11.880420,11.889569,11.551800,11.513858,11.603722,11.393444,11.513781,11.097552,11.355395
12.682662,12.730024,12.730024,12.759349,12.914903,12.819550,12.839803,12.819349,12.820763,12.802007,12.723306,12.500245,12.565344,12.352291,12.716022
11.880157,12.082599,11.866194,12.044001,12.161081,12.345457,12.364190,12.308930,12.324052,12.133103,11.933249,12.395299,12.062959,12.079882,12.034410
11.455837,11.683933,11.538725,11.673498,11.962225,12.052084,12.026107,12.022149,12.097794,11.723137,11.600147,11.744427,11.381145,10.962875,11.614254
9.784651,12.964328,13.117383,13.050569,13.028823,12.617685,12.556741,12.562095,12.695424,12.413324,12.147228,11.252899,11.169429,9.910963,11.776325
11.020629,11.864116,11.902746,11.875621,12.036642,12.071862,12.082784,12.247584,12.056364,11.830348,12.041161,10.916720,11.189869,10.279332,11.601233
11.621027,10.880450,11.119008,11.064255,11.510325,11.565607,11.619902,11.756885,11.389213,11.327462,11.290112,10.723774,10.749323,10.456611,11.065752
12.180249,11.343275,11.485724,11.506516,11.606513,11.318040,11.465907,11.817008,11.864159,11.834061,11.860008,11.893898,11.523161,11.396294,11.740670
11.918660,12.201480,12.298784,12.271725,12.586473,12.603684,12.523532,12.584583,12.515609,12.279839,12.202598,12.098105,11.983512,11.749502,12.158766
12.611712,12.679779,12.580926,12.621934,12.599450,12.760022,12.748211,12.695868,12.822767,12.679779,12.597668,12.796663,12.726800,12.568948,12.702085
